bio_amp,khyd_amp,duration_hr,resp_rate
45.0,73.33333333333334,3.946518898010254,194.2032012939453
55.0,73.33333333333334,4.271221160888672,179.85061645507812
65.0,73.33333333333334,4.270410060882568,179.8844757080078
75.0,73.33333333333334,4.278038501739502,179.913818359375
85.0,73.33333333333334,4.277390003204346,179.94090270996094
95.0,73.33333333333334,4.285018444061279,179.97024536132812
105.0,73.33333333333334,4.284424304962158,179.9950714111328
115.0,73.33333333333334,4.283884048461914,180.0176544189453
125.0,73.33333333333334,4.28345251083374,180.0356903076172
135.0,73.33333333333334,4.283182144165039,180.04698181152344
145.0,73.33333333333334,4.282966136932373,180.05599975585938
25.0,83.66666666666667,0.0,0.0
35.0,83.66666666666667,3.267350196838379,233.5751190185547
45.0,83.66666666666667,3.4593307971954346,221.20651245117188
55.0,83.66666666666667,3.7441139221191406,204.91513061523438
65.0,83.66666666666667,3.7518198490142822,204.94898986816406
75.0,83.66666666666667,3.7511959075927734,204.98284912109375
85.0,83.66666666666667,3.758943796157837,205.0144500732422
95.0,83.66666666666667,3.7584028244018555,205.04379272460938
105.0,83.66666666666667,3.757986307144165,205.0663604736328
115.0,83.66666666666667,3.757694721221924,205.08216857910156
125.0,83.66666666666667,3.757486343383789,205.09344482421875
135.0,83.66666666666667,3.7572782039642334,205.104736328125
145.0,83.66666666666667,3.7571113109588623,205.11375427246094
25.0,94.0,2.6669130325317383,282.9502868652344
35.0,94.0,3.0794243812561035,248.1082763671875
45.0,94.0,3.3331241607666016,229.89614868164062
55.0,94.0,3.3408596515655518,229.936767578125
65.0,94.0,3.340363025665283,229.9706268310547
75.0,94.0,3.3481645584106445,230.00674438476562
85.0,94.0,3.3476686477661133,230.0406036376953
95.0,94.0,3.3473050594329834,230.06541442871094
105.0,94.0,3.3470401763916016,230.08348083496094
115.0,94.0,3.346841812133789,230.09701538085938
125.0,94.0,3.3466761112213135,230.10830688476562
135.0,94.0,3.3548743724823,230.11732482910156
145.0,94.0,3.3547418117523193,230.12637329101562
25.0,104.33333333333334,2.51814341545105,300.8893127441406
35.0,104.33333333333334,2.7741644382476807,274.9784240722656
45.0,104.33333333333334,3.002725124359131,254.87489318847656
55.0,104.33333333333334,3.010544538497925,254.9177703857422
65.0,104.33333333333334,3.0100603103637695,254.9584197998047
75.0,104.33333333333334,3.0179600715637207,254.99452209472656
85.0,104.33333333333334,3.0176103115081787,255.02386474609375
95.0,104.33333333333334,3.0173678398132324,255.044189453125
105.0,104.33333333333334,3.0172061920166016,255.05772399902344
115.0,104.33333333333334,3.0170445442199707,255.07125854492188
125.0,104.33333333333334,3.025240659713745,255.08253479003906
135.0,104.33333333333334,3.0251591205596924,255.0893096923828
145.0,104.33333333333334,3.0250244140625,255.10060119628906
25.0,114.66666666666667,2.3824102878570557,318.51910400390625
35.0,114.66666666666667,2.7322661876678467,279.756591796875
45.0,114.66666666666667,2.7401058673858643,279.8062438964844
55.0,114.66666666666667,2.739659070968628,279.85137939453125
65.0,114.66666666666667,2.7475876808166504,279.8919982910156
75.0,114.66666666666667,2.747230052947998,279.9281311035156
85.0,114.66666666666667,2.7469842433929443,279.9529724121094
95.0,114.66666666666667,2.746849775314331,279.9665222167969
105.0,114.66666666666667,2.7466936111450195,279.9822998046875
115.0,114.66666666666667,2.754934310913086,279.9913330078125
125.0,114.66666666666667,2.7548000812530518,280.0048828125
135.0,114.66666666666667,2.7547101974487305,280.013916015625
145.0,114.66666666666667,2.7546207904815674,280.0229187011719
25.0,125.0,2.1847963333129883,346.6712951660156
35.0,125.0,2.50600528717041,304.63604736328125
45.0,125.0,2.5139217376708984,304.6856994628906
55.0,125.0,2.513526201248169,304.73309326171875
65.0,125.0,2.521498918533325,304.7759704589844
75.0,125.0,2.52121639251709,304.8098449707031
85.0,125.0,2.5210652351379395,304.827880859375
